Id	BJ1	BJ2	BJ3	BJ4	BJ6	BJ5	BJ7	BJ8	BJ9	BJ10	CD1	CD2	CD3	CD4	CD5	CD6	CD7	CD8	CD9	CD10	norm.BJ1	norm.BJ2	norm.BJ3	norm.BJ4	norm.BJ6	norm.BJ5	norm.BJ7	norm.BJ8	norm.BJ9	norm.BJ10	norm.CD1	norm.CD2	norm.CD3	norm.CD4	norm.CD5	norm.CD6	norm.CD7	norm.CD8	norm.CD9	norm.CD10	baseMean	Beijing	Chengde	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
ENST00000393784	189	270	635	601	544	457	118	546	576	439	124	273	262	177	96	40	238	45	82	231	167	232	541	494	500	438	111	472	479	385	166	290	268	208	91	47	260	46	78	229	275.13	382	168	0.454	-1.141	-3.202	0.00136254725048056	0.00374111011140908	0.318	0.3933	0.3234	0.3234	TRUE	0.1138
ENST00000596309	1	5	6	6	9	4	14	3	4	4	0	1	1	2	4	1	0	0	2	2	1	4	5	5	8	4	13	3	3	4	0	1	1	2	4	1	0	0	2	2	3.16	5	1	0.307	-1.705	-3.202	0.00136334213160339	0.00374300342658821	0.2162	0.9733	0.3314	0.3314	TRUE	0.4499
ENST00000545055	2	3	3	3	5	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	3	3	2	5	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0.88	2	0	0.175	-2.518	-3.202	0.00136381156998419	0.00374392845173803	0.4488	2.4979	1.0825	1.0825	TRUE	0.0794
ENST00000618099	14	10	35	15	18	9	13	8	90	7	0	0	0	8	5	0	0	0	14	6	12	9	30	12	17	9	12	7	75	6	0	0	0	9	5	0	0	0	13	6	11.09	19	3	0.227	-2.142	-3.201	0.00136994121337414	0.00375937848222661	1.4261	0.5539	1.2642	1.2642	TRUE	2.6858
ENST00000368361	17	12	9	9	5	4	8	7	9	11	8	3	3	0	0	1	1	3	1	6	15	10	8	7	5	4	8	6	7	10	11	3	3	0	0	1	1	3	1	6	5.44	8	3	0.376	-1.41	-3.2	0.00137241908357527	0.00376501537863877	0.1771	0.7277	0.2784	0.2784	TRUE	0.7682
ENST00000596016	5	4	4	6	2	3	3	3	4	4	0	1	1	1	1	0	1	0	1	2	4	3	3	5	2	3	3	3	3	4	0	1	1	1	1	0	1	0	1	2	2.07	3	1	0.29	-1.788	-3.2	0.00137394083306223	0.0037688991360784	0	1.2831	0.1507	0.1507	TRUE	0.0987
ENST00000259400	3	3	3	4	2	6	4	1	4	2	1	1	0	0	0	0	1	1	1	0	3	3	3	3	2	6	4	1	3	2	1	1	0	0	0	0	1	1	1	0	1.69	3	0	0.236	-2.086	-3.199	0.00137666191354795	0.00377592144811273	0	1.483	0.2359	0.2359	TRUE	0.1642
ENST00000476956	2	6	3	4	4	11	2	5	4	0	0	0	0	0	1	0	3	0	1	1	2	5	3	3	4	11	2	4	3	0	0	0	0	0	1	0	3	0	1	1	2.13	4	1	0.224	-2.162	-3.199	0.00137681952859012	0.00377592144811273	0.347	1.2561	0.5279	0.5279	TRUE	0.5475
ENST00000430070	3	3	2	4	3	4	4	2	2	5	0	0	1	0	2	0	2	0	0	0	3	3	2	3	3	4	4	2	2	4	0	0	1	0	2	0	2	0	0	0	1.67	3	0	0.235	-2.088	-3.199	0.00137805241435094	0.00377901101898399	0	1.4958	0.2388	0.2388	TRUE	0.2694
ENST00000357065	64	36	12	34	20	19	8	3	5	2	0	5	3	3	8	7	12	3	1	2	56	31	10	28	18	18	8	3	4	2	0	5	3	4	8	8	13	3	1	2	11.26	18	5	0.296	-1.755	-3.199	0.00137821696956443	0.0037791706734295	0.7536	0.5514	0.7316	0.7316	TRUE	0.186
ENST00000562615	3	4	3	4	4	7	6	3	5	2	0	0	0	1	2	0	2	2	1	1	3	3	3	3	4	7	6	3	4	2	0	0	0	1	2	0	2	2	1	1	2.29	4	1	0.297	-1.753	-3.199	0.00137863805230962	0.00378003366603023	0	1.1983	0.1877	0.1877	TRUE	0.1381
ENST00000593714	9	25	10	14	18	9	15	8	5	8	1	6	5	2	10	2	4	5	7	1	8	22	9	12	17	9	14	7	4	7	1	6	5	2	9	2	4	5	7	1	7.55	11	4	0.437	-1.195	-3.199	0.00137881060451248	0.00378021514189412	0.1483	0.6324	0.2031	0.2031	TRUE	0.1916
ENST00000460992	2	0	2	1	2	0	6	2	2	3	0	0	0	0	0	0	0	0	0	0	2	0	2	1	2	0	6	2	2	3	0	0	0	0	0	0	0	0	0	0	0.89	2	0	0.174	-2.523	-3.199	0.00138001735209686	0.00378272638238833	0.5435	2.4693	1.1099	1.1099	TRUE	0.2644
ENST00000443381	17	18	15	12	22	21	12	20	17	41	3	5	6	9	13	6	5	8	17	12	15	15	13	10	20	20	11	17	14	36	4	5	6	11	12	7	5	8	16	12	12.97	17	9	0.522	-0.938	-3.199	0.0013808814201586	0.00378414108045621	0.0939	0.5297	0.1307	0.1307	TRUE	0.6859
ENST00000571376	3	1	4	3	1	1	0	1	4	2	0	0	0	0	0	0	0	0	0	1	3	1	3	2	1	1	0	1	3	2	0	0	0	0	0	0	0	0	0	1	0.91	2	0	0.195	-2.357	-3.198	0.00138183472998939	0.0037864615500249	0	2.4258	0.654	0.654	TRUE	0.1144
ENST00000395246	2	3	1	2	1	3	3	1	3	0	0	0	0	1	0	0	0	0	0	0	2	3	1	2	1	3	3	1	2	0	0	0	0	1	0	0	0	0	0	0	0.9	2	0	0.199	-2.329	-3.198	0.00138224242533113	0.00378699474223468	0	2.4483	0.5769	0.5769	TRUE	0.166
ENST00000585574	1	2	1	0	7	1	5	1	4	3	0	0	0	1	0	0	0	0	1	0	1	2	1	0	6	1	5	1	3	3	0	0	0	1	0	0	0	0	1	0	1.23	2	0	0.19	-2.395	-3.198	0.00138215823391249	0.00378699474223468	0.5147	1.9003	0.8031	0.8031	TRUE	0.1582
ENST00000359878	9	14	6	10	8	5	2	4	9	6	1	3	3	1	4	2	3	2	2	3	8	12	5	8	7	5	2	3	7	5	1	3	3	1	4	2	3	2	2	3	4.43	6	2	0.416	-1.266	-3.198	0.00138382121221749	0.00379073577017184	0	0.8051	0.1339	0.1339	TRUE	0.2238
ENST00000398123	6	2	4	3	4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	5	2	3	2	4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0.96	2	0	0.167	-2.58	-3.198	0.00138381005654833	0.00379073577017184	0.9055	2.3128	1.3135	1.3135	TRUE	0.0625
ENST00000467275	7	6	4	3	3	4	3	3	3	3	0	1	1	0	3	0	0	0	1	2	6	5	3	2	3	4	3	3	2	3	0	1	1	0	3	0	0	0	1	2	2.11	3	1	0.282	-1.827	-3.198	0.00138476238196902	0.00379302158421418	0	1.2659	0.2008	0.2008	TRUE	0.3369
ENST00000556772	4	4	8	2	3	2	1	2	3	1	0	0	0	0	0	0	1	0	1	2	4	3	7	2	3	2	1	2	2	1	0	0	0	0	0	0	1	0	1	2	1.51	3	0	0.218	-2.2	-3.198	0.0013852671463426	0.00379411177412268	0	1.6165	0.3964	0.3964	TRUE	0.3754
ENST00000527330	0	3	3	3	3	0	1	2	3	6	0	0	0	0	1	0	0	0	0	1	0	3	3	2	3	0	1	2	2	5	0	0	0	0	1	0	0	0	0	1	1.14	2	0	0.197	-2.346	-3.198	0.00138589470097161	0.00379553808064506	0	2.0192	0.6702	0.6702	TRUE	0.1194
ENST00000302754	0	0	0	0	0	2834	21	325	16	282	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	2713	20	281	13	247	0	0	0	0	0	0	0	0	9	0	164.16	327	1	0.111	-3.166	-3.198	0.00138610673459993	0.00379582627120368	16.6345	0.3979	9.7519	16.6345	TRUE	5.5908
ENST00000550537	10	6	5	7	3	4	3	5	8	7	0	5	3	1	1	0	0	3	1	2	9	5	4	6	3	4	3	4	7	6	0	5	3	1	1	0	0	3	1	2	3.35	5	2	0.358	-1.484	-3.197	0.00138698333273687	0.00379793417408647	0	0.9402	0.1861	0.1861	TRUE	0.4233
ENST00000623184	4	2	2	2	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4	2	2	2	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0.75	2	0	0.19	-2.397	-3.197	0.00138745229667716	0.00379892562587877	0	2.8617	0.7153	0.7153	TRUE	0.1806
ENST00000262120	2	3	1	0	3	5	2	3	1	2	0	0	0	0	0	0	0	0	1	1	2	3	1	0	3	5	2	3	1	2	0	0	0	0	0	0	0	0	1	1	1.09	2	0	0.204	-2.292	-3.197	0.00138795922860704	0.00380002087548682	0	2.0927	0.5335	0.5335	TRUE	0.2033
ENST00000460782	3	2	2	5	4	1	3	5	3	8	1	1	0	1	0	0	0	0	1	2	3	2	2	4	4	1	3	4	2	7	1	1	0	1	0	0	0	0	1	2	1.9	3	1	0.246	-2.021	-3.197	0.0013885617398201	0.00380137761771733	0	1.3633	0.2742	0.2742	TRUE	0.2578
ENST00000555071	1	4	2	4	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	3	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0.83	2	0	0.179	-2.479	-3.197	0.00139096560970819	0.00380737197851426	0	2.6105	0.9679	0.9679	TRUE	0.0341
ENST00000464888	10	14	7	5	6	5	21	5	8	11	3	2	3	4	8	2	1	2	2	3	9	12	6	4	6	5	20	4	7	10	4	2	3	5	8	2	1	2	2	3	5.68	8	3	0.409	-1.288	-3.196	0.00139307158095501	0.00381284281764661	0.1441	0.7134	0.2073	0.2073	TRUE	0.4977
ENST00000450085	8	2	2	1	1	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	7	2	2	1	1	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0.87	2	0	0.175	-2.513	-3.196	0.0013956421107637	0.00381933229822266	0.6707	2.5113	1.0824	1.0824	TRUE	1.0426
ENST00000542072	10	16	8	4	16	11	2	19	14	17	0	0	0	0	0	12	0	0	0	0	9	14	7	3	15	11	2	16	12	15	0	0	0	0	0	14	0	0	0	0	5.85	10	1	0.191	-2.385	-3.196	0.00139565752833477	0.00381933229822266	1.8548	0.7036	1.5471	1.5471	TRUE	3.4895
ENST00000613826	0	3	2	4	5	1	3	4	2	0	0	0	0	1	1	0	0	0	0	0	0	3	2	3	5	1	3	3	2	0	0	0	0	1	1	0	0	0	0	0	1.16	2	0	0.196	-2.352	-3.195	0.00139636042486138	0.00382096161838417	0	1.9861	0.6904	0.6904	TRUE	0.1023
ENST00000159111	114	123	106	110	108	105	55	32	96	163	50	48	55	50	48	40	48	66	57	53	101	106	90	90	99	101	52	28	80	143	67	51	56	59	45	47	52	68	54	53	72.09	89	55	0.624	-0.68	-3.195	0.00139678059733998	0.00382181710905095	0.0815	0.4123	0.097	0.097	TRUE	0.2312
ENST00000485923	10	10	11	8	6	12	13	7	11	4	0	3	0	6	9	0	0	4	0	2	9	9	9	7	6	11	12	6	9	4	0	3	0	7	8	0	0	4	0	2	5.31	8	2	0.337	-1.569	-3.195	0.00139872436188704	0.00382684094083646	0.2985	0.7362	0.4037	0.4037	TRUE	0.769
ENST00000464663	2	4	5	1	3	3	7	3	2	3	2	0	1	1	0	0	0	1	0	0	2	3	4	1	3	3	7	3	2	3	3	0	1	1	0	0	0	1	0	0	1.77	3	1	0.231	-2.114	-3.195	0.00139906366695359	0.00382747461500506	0	1.4374	0.2982	0.2982	TRUE	0.3704
ENST00000555722	4	1	1	1	9	4	2	3	1	2	0	0	1	0	2	0	0	0	0	0	4	1	1	1	8	4	2	3	1	2	0	0	1	0	2	0	0	0	0	0	1.41	3	0	0.199	-2.328	-3.194	0.00140140496514364	0.00383358470298684	0.4301	1.705	0.6691	0.6691	TRUE	0.3765
ENST00000578272	10	11	6	11	9	9	13	7	8	6	1	4	3	2	7	2	3	3	4	6	9	9	5	9	8	9	12	6	7	5	1	4	3	2	7	2	3	3	4	6	5.78	8	4	0.479	-1.063	-3.194	0.00140221128227211	0.00383520001323309	0	0.7075	0.0839	0.0839	TRUE	0.1445
ENST00000494668	0	2	1	4	2	6	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	6	2	0	1	3	0	0	0	0	0	0	0	0	0	0	0.94	2	0	0.17	-2.558	-3.194	0.00140318600595379	0.00383757065422068	0.7858	2.3609	1.2438	1.2438	TRUE	0.1216
ENST00000543473	21	26	18	30	45	28	26	15	16	28	6	4	8	16	23	2	3	12	9	17	19	22	15	25	41	27	25	13	13	25	8	4	8	19	22	2	3	12	9	17	16.44	22	10	0.48	-1.059	-3.194	0.00140414103532248	0.00383959162848049	0.1801	0.4995	0.2107	0.2107	TRUE	0.3053
ENST00000376772	103	44	95	90	94	87	35	83	117	95	17	47	38	19	67	25	39	41	51	71	91	38	81	74	86	83	33	72	97	83	23	50	39	22	63	30	43	42	48	71	58.46	74	43	0.59	-0.761	-3.194	0.00140450556041659	0.00383999750882419	0.105	0.4183	0.1225	0.1225	TRUE	0.2557
ENST00000518711	1	2	1	1	2	1	4	2	2	2	0	0	0	0	0	0	0	0	1	0	1	2	1	1	2	1	4	2	2	2	0	0	0	0	0	0	0	0	1	0	0.85	2	0	0.205	-2.284	-3.193	0.00140565694772444	0.00384255425906673	0	2.5766	0.4693	0.4693	TRUE	0.1756
ENST00000497028	6	2	1	2	5	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5	2	1	2	5	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1.04	2	0	0.163	-2.621	-3.193	0.00140695021387525	0.00384442421283231	1.2168	2.1789	1.4843	1.4843	TRUE	0.0357
ENST00000477992	405	419	407	198	422	669	240	363	539	160	69	228	223	197	199	159	232	216	138	158	357	360	347	163	388	641	227	314	449	140	93	242	228	231	188	189	253	221	131	157	265.88	339	193	0.577	-0.795	-3.193	0.00140922578559093	0.00384994114996553	0.1372	0.3936	0.1499	0.1499	TRUE	0.1937
ENST00000477746	2	3	1	3	1	3	3	4	2	2	0	0	0	0	1	0	0	0	2	0	2	3	1	2	1	3	3	3	2	2	0	0	0	0	1	0	0	0	2	0	1.2	2	0	0.22	-2.184	-3.192	0.0014134247491402	0.00386052225518312	0	1.9325	0.3312	0.3312	TRUE	0.4216
ENST00000531464	3	2	4	3	1	4	3	1	1	2	0	0	1	0	1	0	0	0	1	0	3	2	3	2	1	4	3	1	1	2	0	0	1	0	1	0	0	0	1	0	1.21	2	0	0.22	-2.186	-3.192	0.0014142562889673	0.00386206261818281	0	1.9209	0.3357	0.3357	TRUE	0.0667
ENST00000557252	5	3	7	9	9	14	18	7	8	11	4	1	2	6	4	4	1	2	3	3	4	3	6	7	8	13	17	6	7	10	5	1	2	7	4	5	1	2	3	3	5.72	8	3	0.417	-1.264	-3.192	0.00141431471512801	0.00386206261818281	0.1188	0.711	0.1924	0.1924	TRUE	0.2203
ENST00000567525	5	8	6	14	7	7	6	5	6	9	0	1	4	0	4	0	0	6	2	5	4	7	5	12	6	7	6	4	5	8	0	1	4	0	4	0	0	6	2	5	4.29	6	2	0.38	-1.396	-3.191	0.001416922822523	0.00386829291077489	0.0451	0.8188	0.213	0.213	TRUE	0.3055
ENST00000591857	2	3	0	3	5	4	0	3	1	1	0	0	0	0	1	0	0	0	0	0	2	3	0	2	5	4	0	3	1	1	0	0	0	0	1	0	0	0	0	0	1.02	2	0	0.184	-2.443	-3.191	0.00141884646204093	0.00387324704362352	0	2.1979	0.9187	0.9187	TRUE	0.0895
ENST00000592551	3	3	3	12	1	4	3	2	2	2	1	0	1	1	1	0	0	0	0	1	3	3	3	10	1	4	3	2	2	2	1	0	1	1	1	0	0	0	0	1	1.79	3	0	0.224	-2.158	-3.19	0.0014215162870295	0.0038801177806487	0	1.4216	0.3886	0.3886	TRUE	1.0294
ENST00000473283	11	10	12	14	11	9	7	11	13	17	4	5	5	6	7	4	2	7	6	4	10	9	10	12	10	9	7	10	11	15	5	5	5	7	7	5	2	7	6	4	7.69	10	5	0.536	-0.901	-3.19	0.00142169953626723	0.00388014141598352	0	0.6279	0.0563	0.0563	TRUE	0.1111
ENST00000582846	3	2	3	4	4	1	1	3	3	4	0	0	0	0	1	0	1	0	0	2	3	2	3	3	4	1	1	3	2	4	0	0	0	0	1	0	1	0	0	2	1.42	3	0	0.227	-2.138	-3.19	0.00142229331080448	0.0038814638920365	0	1.6928	0.2743	0.2743	TRUE	0.333
ENST00000558515	11	3	2	5	5	11	7	3	7	10	1	3	1	0	2	1	2	1	4	3	10	3	2	4	5	11	7	3	6	9	1	3	1	0	2	1	2	1	4	3	3.78	6	2	0.359	-1.478	-3.19	0.00142416234148524	0.00388596772486644	0	0.8773	0.2273	0.2273	TRUE	0.0567
ENST00000484885	3	0	1	2	2	1	5	1	1	2	0	0	0	0	0	0	0	0	0	0	3	0	1	2	2	1	5	1	1	2	0	0	0	0	0	0	0	0	0	0	0.81	2	0	0.184	-2.445	-3.189	0.00142587139474213	0.00389033236366769	0	2.6899	0.8785	0.8785	TRUE	0.3175
ENST00000393436	25	22	22	24	51	20	17	15	14	27	0	18	5	6	9	1	11	3	17	13	22	19	19	20	47	19	16	13	12	24	0	19	5	7	8	1	12	3	16	13	14.75	21	8	0.426	-1.229	-3.189	0.00142607248464252	0.00389058233700739	0.2779	0.5124	0.3057	0.3057	TRUE	0.3919
ENST00000495420	1	1	18	2	2	2	1	0	2	21	0	3	0	0	0	0	0	0	0	0	1	1	15	2	2	2	1	0	2	18	0	3	0	0	0	0	0	0	0	0	2.33	4	0	0.153	-2.709	-3.189	0.00142676174932407	0.00389216399838636	2.1663	1.1817	1.9572	1.9572	TRUE	2.6687
ENST00000466875	1	2	3	3	3	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	3	2	3	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0.85	2	0	0.179	-2.484	-3.189	0.00142724263294745	0.00389317700321993	0	2.5741	1.0038	1.0038	TRUE	0.0414
ENST00000546318	0	1	3	3	2	4	4	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	3	2	2	4	4	1	1	1	0	0	0	0	1	0	0	0	0	0	0.94	2	0	0.193	-2.373	-3.189	0.00142777059521706	0.00389431826201184	0	2.3559	0.7146	0.7146	TRUE	0.1076
ENST00000577564	23	8	21	27	10	14	26	22	15	3	2	7	4	3	7	3	5	4	6	18	20	7	18	22	9	13	25	19	12	3	3	7	4	4	7	4	5	4	6	18	10.48	15	6	0.431	-1.213	-3.189	0.0014291125386002	0.00389767935092097	0.2289	0.5637	0.2615	0.2615	TRUE	0.3594
ENST00000407188	3	5	0	1	4	7	0	0	3	10	0	0	0	1	0	1	0	0	0	0	3	4	0	1	4	7	0	0	2	9	0	0	0	1	0	1	0	0	0	0	1.59	3	0	0.166	-2.589	-3.189	0.00142948051313612	0.00389808466483986	1.415	1.5544	1.4511	1.4511	TRUE	0.0924
ENST00000621181	1	2	2	5	2	2	3	2	2	3	0	0	0	0	2	0	0	0	1	0	1	2	2	4	2	2	3	2	2	3	0	0	0	0	2	0	0	0	1	0	1.19	2	0	0.221	-2.181	-3.189	0.0014293832578395	0.00389808466483986	0	1.9416	0.3288	0.3288	TRUE	0.4189
ENST00000602756	2	0	0	2	3	4	3	3	4	3	0	0	0	0	0	0	0	0	0	2	2	0	0	2	3	4	3	3	3	3	0	0	0	0	0	0	0	0	0	2	1.17	2	0	0.195	-2.357	-3.189	0.00142989500043525	0.00389891578298825	0	1.9745	0.7177	0.7177	TRUE	0.5837
ENST00000590799	2	2	2	3	3	1	2	7	6	5	1	0	0	1	1	0	0	0	1	1	2	2	2	2	3	1	2	6	5	4	1	0	0	1	1	0	0	0	1	1	1.7	3	0	0.232	-2.108	-3.188	0.00143268297620779	0.00390561885206909	0	1.4752	0.2889	0.2889	TRUE	0.1306
ENST00000576722	6	7	7	7	5	2	2	6	14	2	0	3	1	1	2	0	0	0	1	5	5	6	6	6	5	2	2	5	12	2	0	3	1	1	2	0	0	0	1	5	3.16	5	1	0.304	-1.72	-3.187	0.0014358588291959	0.00391367610933524	0.2231	0.9737	0.358	0.358	TRUE	0.4323
ENST00000465761	6	4	5	5	7	7	6	4	4	4	0	2	2	2	3	0	1	1	3	1	5	3	4	4	6	7	6	3	3	4	0	2	2	2	3	0	1	1	3	1	3.08	4	2	0.369	-1.44	-3.187	0.0014369144673001	0.00391595277722915	0	0.99	0.1215	0.1215	TRUE	0.0704
ENST00000515151	5	4	5	5	3	6	4	1	4	2	0	1	2	0	1	1	2	0	1	0	4	3	4	4	3	6	4	1	3	2	0	1	2	0	1	1	2	0	1	0	2.14	3	1	0.284	-1.818	-3.187	0.0014384123015366	0.00391973418161406	0	1.2533	0.2025	0.2025	TRUE	0.12
ENST00000439443	2	1	2	2	3	2	2	1	3	2	1	1	0	0	0	0	0	0	0	0	2	1	2	2	3	2	2	1	2	2	1	1	0	0	0	0	0	0	0	0	1	2	0	0.218	-2.198	-3.185	0.00144765273554945	0.00394430989124712	0	2.2372	0.3276	0.3276	TRUE	0.1701
ENST00000371834	1	2	3	2	1	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	1	2	3	2	1	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0.7	2	0	0.197	-2.342	-3.185	0.00144878324276127	0.00394642674925292	0	3.0467	0.5807	0.5807	TRUE	0.0716
ENST00000480041	1	0	2	1	2	3	8	1	3	1	0	0	0	0	0	1	0	0	0	0	1	0	2	1	2	3	8	1	2	1	0	0	0	0	0	1	0	0	0	0	1.05	2	0	0.183	-2.451	-3.185	0.00144874994301621	0.00394642674925292	0.6354	2.1456	0.9557	0.9557	TRUE	0.6112
ENST00000514922	1	1	1	3	3	2	1	1	2	1	0	0	0	0	0	0	0	0	0	0	1	1	1	2	3	2	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0.7	2	0	0.197	-2.345	-3.185	0.00144887383861148	0.00394642674925292	0	3.0212	0.5906	0.5906	TRUE	0.0799
ENST00000515668	1	3	1	1	1	1	2	1	3	2	0	0	0	0	0	0	0	0	0	0	1	3	1	1	1	1	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0.7	2	0	0.197	-2.344	-3.185	0.00144885803378105	0.00394642674925292	0	3.034	0.5857	0.5857	TRUE	0.0674
ENST00000464910	14	15	15	10	13	18	14	9	13	1	1	0	0	1	4	6	0	4	11	5	12	13	13	8	12	17	13	8	11	1	1	0	0	1	4	7	0	4	10	5	7.05	11	3	0.336	-1.573	-3.185	0.00144951237143899	0.0039472584231815	0.4409	0.6497	0.4779	0.4779	TRUE	0.8673
ENST00000487254	1	2	1	1	1	1	3	1	2	3	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	1	3	1	2	3	0	0	0	0	0	0	0	0	0	0	0.71	2	0	0.197	-2.347	-3.185	0.00144946764113276	0.0039472584231815	0	3.01	0.5958	0.5958	TRUE	0.0846
ENST00000589330	1	2	3	1	2	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	2	3	1	2	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0.71	2	0	0.196	-2.349	-3.185	0.00144974374448116	0.00394758601584894	0	2.9984	0.6006	0.6006	TRUE	0.0869
ENST00000425040	1	2	1	1	1	3	3	1	2	1	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	3	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0.72	2	0	0.196	-2.352	-3.184	0.00145030766565762	0.00394817373871503	0	2.9805	0.6082	0.6082	TRUE	0.0861
ENST00000429661	1	1	2	1	1	3	3	1	2	1	0	0	0	0	0	0	0	0	0	0	1	1	2	1	1	3	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0.71	2	0	0.196	-2.351	-3.184	0.00145021581512203	0.00394817373871503	0	2.9821	0.6075	0.6075	TRUE	0.0861
ENST00000453770	3	1	2	1	2	1	3	1	1	1	0	0	0	0	0	0	0	0	0	0	3	1	2	1	2	1	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0.71	2	0	0.196	-2.35	-3.184	0.00145009797368735	0.00394817373871503	0	2.9935	0.603	0.603	TRUE	0.0838
ENST00000583812	1	1	2	1	3	3	1	1	1	2	0	0	0	0	0	0	0	0	0	0	1	1	2	1	3	3	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0.71	2	0	0.196	-2.351	-3.184	0.00145040394858367	0.00394817373871503	0	2.9829	0.6075	0.6075	TRUE	0.0861
ENST00000622937	1	1	1	2	3	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	2	3	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0.72	2	0	0.196	-2.352	-3.184	0.00145054027729605	0.00394824243356832	0	2.9759	0.6103	0.6103	TRUE	0.0858
ENST00000466777	1	1	1	1	2	2	3	1	1	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	2	3	1	1	3	0	0	0	0	0	0	0	0	0	0	0.72	2	0	0.196	-2.352	-3.184	0.00145072953652733	0.00394845517906121	0	2.9762	0.6106	0.6106	TRUE	0.083
ENST00000374479	9	11	10	7	4	3	7	4	10	6	2	2	3	1	2	3	3	3	2	3	8	9	9	6	4	3	7	3	8	5	3	2	3	1	2	4	3	3	2	3	4.38	6	3	0.428	-1.225	-3.184	0.00145093568614411	0.00394871385906745	0	0.8103	0.1082	0.1082	TRUE	0.0477
ENST00000508729	2	2	2	2	1	0	2	3	2	2	0	0	0	1	0	0	0	0	0	0	2	2	2	2	1	0	2	3	2	2	0	0	0	1	0	0	0	0	0	0	0.84	2	0	0.207	-2.274	-3.184	0.00145163685101671	0.00395031957772848	0	2.5923	0.4588	0.4588	TRUE	0.1881
ENST00000294428	4	4	4	0	3	3	3	1	2	1	0	1	0	0	0	0	1	1	0	0	4	3	3	0	3	3	3	1	2	1	0	1	0	0	0	0	1	1	0	0	1.27	2	0	0.214	-2.222	-3.184	0.00145367718801509	0.00395556904234409	0	1.8464	0.4295	0.4295	TRUE	0.078
ENST00000472013	1	1	3	4	0	1	3	4	3	3	0	0	0	2	0	0	0	0	0	0	1	1	3	3	0	1	3	3	2	3	0	0	0	2	0	0	0	0	0	0	1.12	2	0	0.202	-2.309	-3.183	0.00145521561702752	0.00395945207695285	0	2.0502	0.5992	0.5992	TRUE	0.6377
ENST00000488104	1	1	3	4	3	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	3	3	3	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0.8	2	0	0.185	-2.438	-3.183	0.00145820399116977	0.00396727932681418	0	2.7201	0.8683	0.8683	TRUE	0.0345
ENST00000395811	6	3	6	12	7	1	3	3	6	5	0	2	2	2	1	0	1	1	2	2	5	3	5	10	6	1	3	3	5	4	0	2	2	2	1	0	1	1	2	2	2.93	4	1	0.332	-1.593	-3.182	0.0014612320609391	0.0039752133684764	0	1.0209	0.2157	0.2157	TRUE	0.253
ENST00000424362	5	11	8	6	11	10	3	7	7	8	0	3	3	0	4	1	4	2	5	4	4	9	7	5	10	10	3	6	6	7	0	3	3	0	4	1	4	2	5	4	4.67	7	3	0.425	-1.233	-3.182	0.00146160896823312	0.00397593438430962	0	0.784	0.1329	0.1329	TRUE	0.0986
ENST00000589236	12	28	21	14	16	30	7	24	13	24	4	21	6	7	7	1	4	4	9	7	11	24	18	12	15	29	7	21	11	21	5	22	6	8	7	1	4	4	9	7	12.02	17	7	0.458	-1.127	-3.182	0.00146267056792346	0.00397851767824888	0.1902	0.5409	0.225	0.225	TRUE	0.5369
