Id,CD1,CD2,CD3,CD4,CD5,CD6,CD7,CD8,CD9,CD10,BJ1,BJ2,BJ3,BJ4,BJ5,BJ6,BJ7,BJ8,BJ9,BJ10
ENST00000375068,1,0,0,5,1,0,0,0,1,4,3,2,3,2,1,1,0,2,1,1
ENST00000589100,0,2,2,0,6,0,1,1,5,6,7,10,9,8,11,11,12,12,36,37
ENST00000259608,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
ENST00000420292,0,0,0,0,0,0,0,0,0,0,7,10,8,6,6,7,5,3,6,2
ENST00000560451,0,0,3,2,1,0,0,0,3,0,5,6,7,5,9,3,9,6,10,13
ENST00000327435,11,20,18,13,14,15,17,10,15,20,7,21,18,27,10,11,18,17,5,4
ENST00000568357,0,0,0,0,0,0,0,0,0,1,3,4,3,7,16,6,2,3,1,3
ENST00000569955,0,0,0,0,2,0,0,0,1,1,18,14,14,15,13,16,11,13,14,13
ENST00000495798,1,1,3,2,4,1,3,1,2,2,15,10,13,12,9,9,4,5,5,4
ENST00000606498,2,6,6,3,5,6,6,6,6,3,7,6,4,7,6,5,4,5,5,2
ENST00000549387,0,0,0,0,0,0,0,0,0,1,4,3,5,5,5,4,3,2,4,3
ENST00000369658,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
ENST00000494136,11,10,15,13,13,12,14,14,12,17,18,13,22,23,13,16,7,22,20,14
ENST00000221770,9,0,0,2,0,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0
ENST00000597765,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
ENST00000550629,23,16,18,33,18,21,15,21,17,14,8,10,16,15,10,6,11,8,8,5
ENST00000450775,15,7,10,7,6,13,6,8,5,6,3,2,1,1,0,0,0,4,5,5
ENST00000475709,70,82,62,56,66,42,29,48,71,99,55,33,42,68,51,36,39,93,88,72
ENST00000416022,0,1,0,0,2,1,2,0,0,1,2,1,0,2,0,0,0,2,1,0
ENST00000553964,1,3,1,2,4,2,2,1,3,3,8,7,11,11,5,8,12,18,22,5
ENST00000369528,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,1,1,0,0,0
ENST00000337539,29,21,61,65,157,32,10,94,47,15,14,14,45,15,27,18,4,46,20,25
ENST00000437048,4,0,4,4,4,4,0,4,4,3,1,13,7,5,8,1,2,2,6,3
ENST00000587902,0,0,0,4,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0
ENST00000392595,2,5,1,2,2,0,1,6,2,3,2,2,1,0,5,2,0,0,1,0
ENST00000519043,1,1,0,2,2,3,3,2,1,2,0,0,0,0,0,0,0,0,1,0
ENST00000381653,25,49,22,34,18,17,39,37,21,19,22,22,13,19,11,13,23,29,28,15
ENST00000513391,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,3,0,2,0
ENST00000533050,1,1,1,0,0,0,1,1,2,2,2,2,1,2,1,0,1,2,1,1
ENST00000396391,0,0,0,0,0,0,0,0,1,0,1,2,1,2,1,0,2,0,2,7
ENST00000468040,1,2,2,3,3,1,1,2,0,1,2,5,2,6,4,2,0,4,3,2
ENST00000590909,1,0,1,1,1,0,0,1,1,0,1,3,2,1,4,2,4,2,3,2
ENST00000595718,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,2,1,1,1
ENST00000598780,33,4,133,61,66,6,30,19,5,3,1,35,2,30,28,24,1,5,56,169
ENST00000380680,10,16,17,6,27,16,21,19,21,19,12,33,32,58,12,14,75,9,61,32
ENST00000514917,0,0,4,0,0,0,0,2,0,8,0,2,0,0,1,0,0,13,1,0
ENST00000288670,1,0,0,0,0,0,0,0,1,0,2,1,1,3,2,1,3,1,2,1
ENST00000376630,9346,7893,8125,7501,7657,8502,6766,8265,7373,7889,5771,6769,7989,6621,7006,5818,5692,5490,7587,7830
ENST00000536663,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
ENST00000239223,805,1860,478,358,632,603,809,380,600,2846,3522,3866,4411,3424,2144,3879,334,3104,4153,2979
ENST00000465873,0,2,3,1,3,0,1,2,3,3,4,5,4,5,8,9,6,6,7,3
ENST00000254657,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,1,1,0,1,1
ENST00000246071,6,14,9,8,8,5,12,8,11,16,8,10,4,14,11,8,7,9,6,5
ENST00000261646,8,10,12,6,16,0,15,16,53,9,20,20,36,27,23,23,9,6,19,27
ENST00000505548,6,20,26,18,34,4,8,40,24,2,8,24,10,14,13,12,33,5,7,8
ENST00000398042,10,3,2,1,3,0,0,4,1,3,3,1,3,1,2,2,0,1,2,3
ENST00000489988,3,0,4,1,4,0,4,0,4,9,1,1,1,0,0,1,0,2,1,0
ENST00000524835,0,7,4,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,1,1
ENST00000479970,20,16,15,28,10,22,7,39,13,21,5,4,3,4,3,5,7,5,5,3
ENST00000515697,0,1,0,0,4,0,1,1,1,3,5,7,6,6,5,4,6,5,8,7
ENST00000576730,2,1,1,1,0,1,1,2,0,2,0,1,0,0,0,0,0,1,0,1
ENST00000593052,99,89,75,47,24,105,186,154,9,32,10,30,29,11,13,19,13,40,38,22
ENST00000392965,0,1,5,0,2,2,0,0,4,5,20,15,31,21,26,39,9,25,20,35
ENST00000396936,0,0,0,5,3,0,0,0,0,0,3,4,2,3,2,2,5,1,2,0
ENST00000324109,0,1,1,1,0,0,0,0,2,1,3,6,5,4,12,13,5,3,3,2
ENST00000469147,0,0,0,0,1,0,0,0,0,0,2,2,1,2,2,2,2,2,2,2
ENST00000493553,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,3,1,0,0
ENST00000530623,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,1,1,0
ENST00000472515,3,3,1,1,1,2,1,3,1,5,0,1,0,0,0,1,1,0,0,0
ENST00000577164,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,8,2,22,0,0
ENST00000591436,14,28,31,12,23,29,13,29,34,10,16,13,15,17,15,18,7,18,22,35
ENST00000547252,0,0,0,0,0,0,0,0,0,0,1,3,2,1,10,9,3,4,2,2
ENST00000520416,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0
ENST00000536803,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,0,0,0,0
ENST00000486828,111,353,392,388,124,91,68,113,105,328,56,65,68,64,68,97,46,93,80,182
ENST00000620436,0,0,0,2,4,0,0,0,0,2,6,3,1,6,7,4,0,5,3,2
ENST00000462951,1536,690,363,471,494,695,316,493,524,608,304,1,430,2,355,291,6,434,682,290
ENST00000529901,2,3,3,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
ENST00000619707,10,0,0,0,0,0,0,0,0,0,2,0,5,3,27,12,2,11,4,2
ENST00000466539,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
ENST00000308824,8,9,0,0,10,9,13,0,12,7,41,44,35,45,15,29,29,11,28,24
ENST00000496607,0,9,3,5,1,10,3,3,0,4,1,1,2,3,2,3,9,4,4,3
ENST00000479219,0,0,0,0,1,0,0,1,0,0,1,1,2,2,0,0,3,1,0,0
ENST00000580095,0,2,0,1,4,0,2,2,2,4,9,9,9,9,11,10,6,6,7,8
ENST00000300087,0,0,0,3,1,0,0,0,2,2,3,1,2,3,0,4,4,2,1,0
ENST00000489812,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0
ENST00000083182,4,3,3,3,4,4,6,2,6,7,16,13,14,13,13,12,13,7,10,6
ENST00000562193,0,1,1,0,1,0,0,1,1,1,1,1,2,1,0,1,1,0,1,0
ENST00000417896,0,0,0,0,0,0,0,0,0,1,0,1,3,2,1,2,0,1,0,0
ENST00000394000,10,16,14,11,13,10,9,13,14,12,25,26,29,26,18,23,25,29,17,10
ENST00000380715,0,2,2,1,3,0,5,1,3,2,11,3,3,6,3,2,4,2,12,8
ENST00000576892,3,9,6,5,3,8,4,9,8,9,2,2,3,3,3,0,0,2,2,5
ENST00000425481,2,2,4,6,3,5,2,4,0,2,0,0,1,5,1,2,0,2,0,1
ENST00000607357,64,92,80,87,74,139,119,35,133,84,23,19,21,20,9,23,11,21,29,23
ENST00000542698,0,0,0,2,0,0,0,0,0,2,2,2,2,0,1,0,0,2,0,0
ENST00000434938,1,0,0,0,0,0,1,1,3,1,1,2,1,0,0,1,5,1,2,1
ENST00000420107,3,5,5,5,7,4,4,4,6,4,27,29,22,34,40,46,39,17,18,18
ENST00000324262,2,1,0,6,4,9,5,1,4,7,4,3,5,2,4,2,8,2,5,8
ENST00000404875,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1,2,0,0
ENST00000619322,1,4,6,2,8,1,3,7,3,2,15,17,12,25,15,8,9,8,5,8
ENST00000585615,37,29,67,98,32,49,73,78,55,56,14,14,28,32,17,15,33,31,15,31
ENST00000538448,4,49,8,19,43,32,7,35,72,58,52,28,58,21,70,25,30,20,61,34
ENST00000539724,2,1,7,1,0,1,1,2,1,1,0,0,0,0,0,3,0,0,0,7
ENST00000442578,0,0,0,0,0,0,0,0,0,0,4,2,3,3,2,3,1,1,2,1
ENST00000553614,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,2,1,0
ENST00000503534,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,2,1
ENST00000578869,13,18,37,35,35,19,29,29,22,19,10,9,21,19,17,25,15,19,17,29
ENST00000614077,0,0,0,0,0,26,34,0,0,22,0,2,1,0,0,0,1,0,0,0
ENST00000540534,3,2,0,0,0,4,3,0,0,0,0,2,4,5,0,2,3,0,0,5
ENST00000556992,3,5,1,5,2,6,8,6,2,3,2,4,4,3,4,3,2,1,0,0
ENST00000497165,1,1,7,12,6,2,11,5,18,21,17,36,17,18,17,37,27,16,67,27
ENST00000538326,14,4,4,10,3,2,4,3,2,6,16,14,19,15,15,13,8,11,22,23
ENST00000335647,6,2,0,8,0,8,0,6,0,0,0,0,0,0,0,0,1,0,0,0
ENST00000581835,0,0,0,0,0,0,0,0,0,0,4,0,1,1,2,1,0,0,3,3
ENST00000497577,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1,0,0
ENST00000518531,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,3,1,3,2
ENST00000553385,1,0,2,2,2,1,1,2,2,1,13,16,18,18,11,9,12,7,7,4
ENST00000306167,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,0,0
ENST00000506971,0,0,0,0,1,0,0,0,0,0,2,2,2,4,3,2,3,1,1,2
ENST00000565223,29,10,5,7,3,4,4,6,8,0,2,3,6,5,3,34,20,1,24,7
ENST00000353265,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
ENST00000280357,0,9,1,1,4,1,0,7,6,7,5,1,1,4,1,1,4,5,3,2
ENST00000489175,0,0,0,2,0,0,2,1,0,1,1,6,4,4,2,7,4,1,0,0
ENST00000449430,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,2,0,1,0
ENST00000360579,24,31,29,38,32,39,42,63,45,47,38,29,27,34,28,28,35,30,30,20
ENST00000504875,0,4,24,1,8,1,3,7,19,7,32,15,28,22,0,1,0,18,17,15
ENST00000609122,0,0,0,0,1,0,0,0,0,2,7,4,6,3,10,2,4,4,8,16
ENST00000265394,2,1,8,1,1,3,2,2,12,2,4,5,2,11,2,4,4,1,2,1
ENST00000319074,9,12,10,5,7,11,9,10,8,16,11,11,9,10,9,6,13,8,9,1
ENST00000225298,4,5,6,6,7,5,9,8,7,7,10,7,8,11,8,6,8,6,5,5
ENST00000574157,0,0,0,0,0,0,0,2,0,0,1,3,1,3,1,1,0,0,0,0
ENST00000466828,2,1,2,1,2,1,1,2,2,1,4,4,1,2,0,3,4,3,5,2
ENST00000426648,0,5,3,3,17,1,2,3,9,7,48,70,60,71,73,93,62,41,53,45
ENST00000328392,0,4,0,0,18,0,3,3,0,0,7,47,6,7,0,0,0,0,8,0
ENST00000248594,23,11,39,8,41,42,7,6,35,28,216,208,225,207,267,281,140,146,211,159
ENST00000374242,0,2,1,0,0,2,0,1,3,1,8,3,5,8,3,6,6,4,5,3
ENST00000636287,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,0,0,1,0
ENST00000614014,0,1,1,0,0,0,0,0,1,0,0,0,2,0,1,2,0,1,1,2
ENST00000335542,13,8,20,9,9,11,14,9,6,11,9,6,6,15,8,3,15,9,2,18
ENST00000492078,2,0,1,1,1,0,0,0,0,0,1,1,2,3,2,2,1,1,1,1
ENST00000602811,0,0,0,0,1,0,0,0,0,0,4,5,1,3,0,8,2,5,2,2
ENST00000368029,0,1,0,0,0,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0
ENST00000375646,0,0,0,0,1,0,0,0,0,0,5,5,3,3,7,6,8,4,5,3
ENST00000572125,2,4,3,5,5,2,4,6,5,3,8,9,7,7,9,9,6,7,7,6
ENST00000515360,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,1,0,1
ENST00000321878,3,2,3,2,3,4,4,7,4,1,4,4,1,5,3,5,1,6,2,2
ENST00000481948,24,6,14,32,7,19,8,26,10,8,9,8,8,11,7,11,8,13,11,10
ENST00000466224,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
ENST00000584466,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1
ENST00000571791,13,36,23,28,89,20,35,37,37,29,113,43,34,108,101,48,85,36,104,76
ENST00000507728,0,0,0,0,0,0,0,0,1,0,2,1,3,2,2,2,4,2,1,1
ENST00000583937,18,18,10,7,22,19,15,18,28,86,34,62,32,61,28,18,23,32,77,73
ENST00000584012,2,4,4,3,11,1,3,1,5,6,55,31,43,34,47,37,22,24,33,26
ENST00000244020,12,15,21,18,17,10,20,23,23,10,11,15,13,28,8,30,27,18,17,5
ENST00000547535,0,0,0,0,1,0,0,0,0,0,4,1,3,1,2,3,3,3,3,0
ENST00000280527,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,1,1,1,1
ENST00000591133,1,2,2,2,1,1,2,1,6,2,2,3,4,3,2,3,2,4,1,2
ENST00000602886,0,14,19,0,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENST00000583910,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,1,1
ENST00000513688,0,0,0,0,0,0,0,0,0,0,2,2,3,1,2,0,1,1,2,1
ENST00000325509,0,0,1,3,1,0,0,2,0,0,0,0,0,0,1,1,2,0,0,1
ENST00000327271,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0
ENST00000557127,0,1,2,0,4,0,0,0,0,0,2,0,4,2,4,5,1,5,6,6
ENST00000449219,0,0,3,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,1,0
ENST00000590107,32,73,42,9,70,37,68,42,48,64,8,10,6,5,6,4,1,22,9,7
ENST00000618957,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ENST00000490832,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0
ENST00000525786,0,0,0,0,0,0,0,0,0,0,2,2,4,4,6,4,2,2,3,1
ENST00000574425,24,27,21,11,9,3,4,17,18,2,8,7,5,3,3,6,1,4,0,0
ENST00000477306,0,0,0,2,2,0,0,1,1,0,0,1,0,1,1,3,3,0,0,2
ENST00000475892,10,17,0,1,12,11,14,7,5,12,32,28,13,21,25,26,27,28,33,17
ENST00000518654,0,0,0,0,0,0,0,0,0,0,3,3,4,2,2,3,0,1,2,0
ENST00000380579,5,0,1,3,0,0,0,0,0,0,3,2,1,5,3,4,0,1,2,1
ENST00000508851,1,1,2,1,1,1,1,2,2,2,0,2,1,2,1,2,3,1,6,1
ENST00000436587,0,10,4,0,13,7,7,2,5,3,24,15,20,31,68,22,29,7,15,16
ENST00000373768,6,8,6,6,3,9,12,9,10,10,6,4,5,7,2,2,4,4,5,3
ENST00000583798,1,1,2,3,1,1,1,0,0,0,5,5,5,7,5,11,5,4,5,2
ENST00000546627,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0
ENST00000439673,0,0,0,0,2,0,2,0,2,0,4,4,4,6,5,3,3,2,1,4
ENST00000599250,2,1,1,1,1,3,2,0,2,1,1,0,1,0,0,1,2,1,1,3
ENST00000505940,0,0,0,0,0,19,0,0,0,10,154,59,7,7,53,27,0,48,7,101
ENST00000619048,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0
ENST00000417936,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,4,1,1,1
ENST00000382203,0,0,0,0,14,0,0,0,11,0,0,0,0,0,4,1,0,2,3,0
ENST00000562659,0,0,0,0,0,0,0,0,0,0,4,3,1,4,5,2,2,1,0,2
ENST00000289316,0,51,0,22,5,38,40,0,30,45,0,0,0,0,0,2,1,0,1,0
ENST00000555691,0,1,1,0,5,0,1,0,0,1,5,5,7,8,6,9,7,2,3,3
ENST00000540176,2,0,1,0,22,1,1,1,1,4,6,18,7,7,4,25,45,4,5,4
ENST00000304842,4,19,1,3,10,6,11,7,9,12,24,33,40,14,3,23,10,23,13,4
ENST00000480205,1,0,1,1,1,0,0,0,0,1,0,1,8,8,0,1,0,0,4,1
ENST00000508682,4,15,3,15,2,3,24,4,6,39,13,7,1,19,2,1,7,4,1,10
ENST00000521304,0,0,0,0,0,0,0,2,0,0,0,1,0,0,6,0,2,0,0,3
ENST00000264389,2,2,0,4,4,3,4,6,3,3,4,4,3,5,4,3,4,3,3,1
ENST00000407249,12,12,21,20,36,22,26,30,27,30,36,46,39,41,41,44,26,45,23,38
ENST00000321297,13,24,67,127,43,129,11,52,60,23,80,106,104,150,30,100,35,52,79,88
ENST00000497518,2,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
ENST00000591807,0,1,0,0,1,0,0,0,0,0,5,4,7,2,6,5,3,7,6,4
ENST00000464437,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,0,0,0
ENST00000533455,4,5,1,0,1,0,1,0,44,6,6,45,3,4,5,10,48,11,9,5
ENST00000433632,1,7,3,0,4,0,1,4,11,4,11,7,5,10,4,10,6,7,5,6
ENST00000287647,0,2,1,1,3,1,1,2,2,3,0,4,3,2,2,2,10,2,5,3
ENST00000357899,0,0,0,0,0,0,0,0,0,1,0,3,2,2,1,1,4,1,1,1
ENST00000424120,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,1
ENST00000319466,1,3,2,1,2,1,2,2,4,2,3,11,7,6,7,7,9,5,5,4
ENST00000592123,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,3,0,2,0,1
ENST00000361802,0,6,11,22,16,12,7,5,10,11,24,56,44,30,24,23,17,21,22,25
ENST00000508003,0,0,0,0,0,0,0,0,0,0,2,5,2,5,3,4,5,3,2,0
ENST00000524518,1,2,1,3,3,0,1,2,5,2,8,5,7,5,2,2,5,1,5,3
ENST00000599369,0,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,2,1,1
ENST00000317040,11,7,4,8,6,17,8,11,13,10,5,5,6,7,2,5,7,5,6,9
ENST00000523236,0,0,0,0,2,0,0,0,3,1,4,4,9,4,3,6,8,2,6,3
ENST00000295682,62,78,64,65,19,84,92,79,61,65,41,43,28,30,0,29,26,25,14,19
ENST00000569762,0,0,0,0,2,0,1,0,0,1,5,7,9,5,5,4,3,8,6,5
ENST00000492125,0,0,0,0,1,0,0,0,0,0,5,8,9,4,9,7,3,6,10,22
ENST00000409813,0,0,10,9,2,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0
ENST00000314787,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
ENST00000389856,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,2,0,0,0
ENST00000263559,0,7,18,8,34,7,0,21,10,16,25,13,25,28,19,31,42,30,17,10
ENST00000565316,2,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0
ENST00000530292,0,4,0,0,0,0,0,5,7,2,0,1,1,0,0,4,0,0,3,1
ENST00000374501,2,22,21,13,6,17,1,12,8,1,2,13,5,2,5,5,5,7,4,4
ENST00000392679,1,4,1,0,1,1,0,1,0,2,11,5,4,3,3,8,4,2,7,2
ENST00000236147,1178,1745,1037,1206,1926,1148,1519,1409,1558,1861,3120,2280,2620,2324,3540,1717,3409,2300,2419,1796
ENST00000548241,0,0,0,0,1,3,2,4,0,0,0,0,2,2,2,1,5,0,1,1
ENST00000534082,0,0,0,0,4,0,0,0,2,0,0,8,9,7,19,0,2,5,0,3
ENST00000428358,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
ENST00000560211,0,0,0,0,0,0,0,0,0,0,7,12,14,10,12,15,15,5,8,8
ENST00000561281,1,3,2,1,2,0,2,2,0,0,0,0,1,1,1,1,2,2,2,1
ENST00000359188,1,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
ENST00000463593,3,1,2,1,1,3,1,3,1,1,2,1,1,1,1,1,0,1,0,0
ENST00000358220,4,8,5,6,5,4,6,9,3,7,0,0,0,1,9,0,2,0,0,0
ENST00000395881,18,53,42,25,86,16,43,30,55,65,51,71,41,30,31,7,69,47,57,12
ENST00000372798,0,6,3,0,10,0,7,7,13,11,83,81,89,64,46,71,52,75,75,60
ENST00000496817,318,187,109,172,158,149,174,178,142,109,69,49,69,82,58,71,68,71,53,54
ENST00000479399,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
ENST00000372600,3,1,6,1,7,6,0,1,2,6,12,9,12,11,12,8,5,9,5,6
ENST00000271324,533,289,799,739,1434,662,979,297,1167,1130,790,840,874,805,826,802,900,1749,1725,1439
ENST00000428468,0,1,0,0,20,0,0,4,5,18,17,18,14,20,17,19,10,22,3,13
ENST00000533415,0,0,0,0,2,0,0,0,0,0,1,1,3,2,1,6,3,1,1,1
ENST00000225308,4,3,5,4,2,2,7,5,3,11,8,7,3,1,3,3,2,15,4,1
ENST00000520878,5,0,0,0,0,0,0,0,0,0,1,3,1,3,3,0,2,2,3,0
ENST00000373857,461,499,396,384,430,432,38,526,636,327,705,745,448,578,13,482,26,302,724,410
ENST00000461777,0,0,0,0,0,0,0,0,0,0,7,4,6,7,15,11,3,7,3,2
ENST00000228799,0,0,1,0,1,0,1,0,1,0,3,2,2,5,2,2,2,2,3,2
ENST00000462519,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,0,1,1,1,0
ENST00000497483,0,1,0,1,2,0,0,0,1,1,2,2,2,3,0,1,1,5,3,3
ENST00000435469,1,0,2,0,0,0,1,1,0,0,1,2,0,1,1,1,0,0,0,0
ENST00000485646,0,0,0,0,0,0,0,0,0,0,2,2,4,4,1,0,2,1,2,1
ENST00000537533,14,12,17,26,6,21,16,10,7,7,0,0,0,0,0,0,0,2,0,1
ENST00000484687,0,0,0,0,0,0,0,0,0,0,2,1,1,3,1,3,2,1,1,0
ENST00000396299,5,0,0,0,0,0,0,0,0,7,0,67,0,0,0,0,0,67,33,0
ENST00000595357,0,0,4,2,3,0,1,0,3,0,6,5,5,0,4,5,1,3,4,5
ENST00000493045,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,1,1
ENST00000233957,0,0,0,0,8,0,3,0,6,1,11,6,7,8,13,10,19,13,10,9
ENST00000434061,0,0,0,2,0,0,0,0,1,1,1,2,1,1,3,0,4,1,1,1
ENST00000609078,0,0,0,0,0,0,0,0,0,0,2,3,2,4,2,2,1,2,0,1
ENST00000483500,0,3,1,0,23,0,2,1,11,22,212,615,746,219,378,851,328,197,569,99
ENST00000521418,19,20,11,12,4,35,6,8,5,13,6,4,3,6,10,6,12,9,4,1
ENST00000584391,8,12,9,7,18,5,7,10,17,17,24,20,20,22,21,14,29,28,31,24
ENST00000293379,80,91,89,13,68,83,101,77,86,120,229,248,163,171,111,125,59,90,143,160
ENST00000466801,0,0,1,6,2,0,1,4,0,2,0,9,1,0,3,2,1,1,3,1
ENST00000563290,0,0,0,0,1,0,0,0,1,1,2,3,0,2,1,5,1,2,2,2
ENST00000234739,0,0,1,1,1,0,0,1,0,1,2,4,4,2,5,4,3,1,2,2
ENST00000397505,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ENST00000377392,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,5,0,1,0
ENST00000476896,1,5,5,5,21,1,2,3,12,10,70,49,69,61,113,98,97,90,53,115
ENST00000585856,0,1,4,3,3,2,2,3,2,1,1,1,2,1,2,3,3,2,2,4
ENST00000498219,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,1,1
ENST00000463151,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1
ENST00000590240,0,0,0,1,1,0,0,0,0,0,11,9,11,32,10,9,11,9,6,4
ENST00000481424,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,0,1,0
ENST00000271732,3,5,5,5,3,3,6,6,5,4,10,7,3,9,8,6,16,7,5,6
ENST00000493076,4,4,10,3,3,1,6,6,12,3,4,0,3,5,1,7,3,3,6,5
ENST00000402136,3,4,3,3,2,1,1,4,1,3,1,1,1,1,1,0,0,2,2,2
ENST00000472517,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1,1,2
ENST00000542074,15,19,17,1,25,20,2,21,24,42,23,24,15,13,0,16,12,21,0,15
ENST00000375963,0,14,10,39,27,0,59,41,23,45,152,129,125,146,168,118,130,101,136,96
ENST00000588526,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2
ENST00000356838,137,203,162,171,227,143,187,186,214,244,222,257,237,227,216,287,295,264,300,180
ENST00000554043,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0
ENST00000337318,10,50,23,38,51,0,40,48,41,44,68,88,24,17,36,54,15,34,0,0
ENST00000449367,2,2,3,5,1,4,9,3,2,2,16,14,0,15,0,0,1,21,0,0
ENST00000493902,1,2,5,30,3,3,4,4,7,0,4,2,2,10,5,2,3,6,6,4
ENST00000380490,47,278,142,288,845,259,432,581,201,91,541,579,666,605,655,186,267,533,147,175
ENST00000599274,0,0,1,2,1,1,2,1,1,0,2,1,0,0,0,0,0,0,0,0
ENST00000555646,0,0,0,0,1,0,0,0,0,2,13,12,9,12,27,11,11,6,10,12
ENST00000442196,3,7,6,8,11,4,6,1,14,8,88,94,94,97,36,63,40,53,68,46
ENST00000275364,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1
ENST00000565004,7,6,3,0,10,1,0,2,6,4,1,2,5,1,4,3,1,16,2,1
ENST00000496525,28,17,13,16,7,17,16,17,12,14,17,13,11,15,9,9,9,10,11,7
ENST00000584080,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,1,0,0
ENST00000555873,0,0,0,0,1,0,0,1,2,0,1,1,0,2,0,1,1,0,1,0
ENST00000602230,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
ENST00000526384,0,0,5,0,0,0,0,0,1,0,0,0,18,0,0,1,2,0,6,0
ENST00000471705,0,0,0,0,0,0,0,0,1,0,3,2,2,4,2,3,2,4,3,4
ENST00000379757,2,0,0,0,0,0,4,3,0,1,5,7,3,4,6,1,8,8,4,11
ENST00000577054,5,16,23,26,42,8,14,22,40,31,29,37,27,27,39,42,40,47,43,78
ENST00000620190,29,22,25,25,39,36,70,30,18,67,29,24,30,27,22,24,13,21,23,17
