"","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant"
"Stat1",-0.268092481726534,4.92287182851757,-1.37358288702515,0.193726689124266,0.257017166334018,-6.19940165878132,FALSE
"Lratd2",-0.338077013430759,3.11704816934962,-0.86816517643179,0.401679332250804,0.472943299348904,-6.200295397003,FALSE
"Nono",0.268040235353246,5.75214306549372,1.49045151819452,0.160924280770211,0.219954595277923,-6.20034405984789,FALSE
"Sptbn1",0.337302385747601,6.51050674004295,1.56704884221324,0.142081169023617,0.197678148206771,-6.20070759511652,FALSE
"Ppif",0.328925171887634,3.38155411554471,0.950108877329489,0.360082410613599,0.431753489944363,-6.20097747552369,FALSE
"Rpl23a",0.28787293797797,4.24955681380845,1.21849488187554,0.245554323809014,0.313456931621527,-6.20122313964062,FALSE
"Slfn9",-0.321505398431254,3.6956042341123,-1.07835101491098,0.301265282463375,0.372564887881744,-6.20254418042795,FALSE
"Lifr",-0.294471219227835,3.41889143540548,-0.981593604793159,0.344934501890357,0.417343619952035,-6.2026967118244,FALSE
"Spata1",0.291223522975574,2.88832964017749,0.749204254830156,0.467612113470166,0.537485187896742,-6.2043125188996,FALSE
"Slc37a1",0.313653568320853,2.99148414346684,0.789574004191872,0.444509707661717,0.515896947815717,-6.20555136913881,FALSE
"Vhl",0.283067824245526,4.79223099282309,1.33463602247886,0.205818520867888,0.269793243805195,-6.20556019572767,FALSE
"Tnfrsf9",0.427510743275215,3.43978759987111,0.9582950462476,0.356099344850071,0.427875451907565,-6.20767987461562,FALSE
"Mfap1b",-0.277457802632333,4.9365236494117,-1.3692009561685,0.195057274708446,0.258501236462463,-6.20832768650368,FALSE
"Serf2",-0.291338846806592,3.7907398666195,-1.10152572334235,0.291445073833287,0.362719444720955,-6.20960985481651,FALSE
"Ehbp1l1",-0.222130868142432,7.36718176079067,-1.61112605694809,0.132124077577767,0.186484230878993,-6.21178201143789,FALSE
"Ctsb",-0.252192262868213,10.6370147591624,-1.71434759417575,0.111154384227814,0.161036596679181,-6.21201576137391,FALSE
"Cyp51",-0.266290561989487,4.76659741742777,-1.3342984526341,0.205925963787448,0.269889860796131,-6.21205769518362,FALSE
"Acadvl",-0.283138804574481,4.6440562448945,-1.30996154386463,0.21379323364056,0.278743411577373,-6.21226686970949,FALSE
"Nr6a1",0.298171817916326,3.14826980311941,0.847581762047737,0.412620431989862,0.484296281678242,-6.2133487401637,FALSE
"Shmt1",-0.301748140504214,4.74066761625367,-1.32838558968846,0.207815360401155,0.27209867155634,-6.21338304033227,FALSE
"Ets1",-0.279521855148615,6.48678077012404,-1.56159140815994,0.143357999784109,0.199004684760173,-6.21443131102448,FALSE
"Pikfyve",0.28281479834535,5.00796918153948,1.36714909375005,0.195682911418949,0.259139760197251,-6.21491722325736,FALSE
"Yipf1",-0.287119554392269,3.58823117282905,-1.02855249461069,0.323199795454968,0.395230566132642,-6.2160567263932,FALSE
"Lonp2",0.253704143726466,5.49249661236034,1.44399795254017,0.17335538561602,0.23438280968872,-6.21640550206959,FALSE
"Atp2a2",0.236993056179058,6.18126774859415,1.52709129964536,0.151660304311523,0.208985936855334,-6.21645666205638,FALSE
"Smarce1",0.261115274746004,5.30047068795036,1.41457239769896,0.181639640763334,0.24360722985862,-6.21689077836964,FALSE
"Slc22a4",-0.525511099846168,3.76135463787695,-1.08633881698191,0.297852838163844,0.369086540475643,-6.21739734785339,FALSE
"Reep4",-0.309425561880025,3.37073607363841,-0.948277502169249,0.360977772932585,0.432567732693331,-6.21781729558078,FALSE
"Mcrip1",0.293118567731339,4.71159267787053,1.30805892942687,0.214418422163963,0.279418044846344,-6.21874250777523,FALSE
"Pid1",0.305652107702436,2.96387637603731,0.760748000427518,0.460930520366209,0.532329170337761,-6.21962834073557,FALSE
"Gng5",-0.239376901815038,6.41419565560956,-1.55142190934532,0.145763647955128,0.201714095077153,-6.21988078436951,FALSE
"Psmb7",0.284682868557784,4.64155389939056,1.29123875697779,0.220010014752034,0.285495558477903,-6.22184955401699,FALSE
"ENSMUSG00000109214",0.309164517830013,3.23327581822401,0.867652000968919,0.401949713950192,0.473160346027301,-6.22330366579593,FALSE
"Rbks",-0.292459447166973,3.5079871228086,-0.992422322738111,0.339831497306679,0.412104286562595,-6.22389431648352,FALSE
"Mtpn",0.220802505433773,7.54779836840385,1.60913263938063,0.13256095796756,0.186935953418029,-6.22405902483852,FALSE
"Hpgd",-0.334385929815743,3.09956171821633,-0.831263380909778,0.421434272522793,0.493482754710531,-6.22569786207489,FALSE
"Nrp1",0.3591982435024,3.69590843612005,1.02770557722681,0.323582723032717,0.395638359202466,-6.22842678866952,FALSE
"Phkg2",-0.304213254339276,4.89972769525209,-1.34601437919078,0.202223666559203,0.266248428137578,-6.22938005052245,FALSE
"ENSMUSG00000111713",-0.270888909128937,4.65798681806602,-1.29852877088854,0.217572286245236,0.282692953476877,-6.22971755247334,FALSE
"Iffo1",0.307364519244197,3.40010889926473,0.924991262381955,0.372499206130659,0.443991203884196,-6.22983774312773,FALSE
"Hnrnpm",0.214700312159148,7.63631749281362,1.6074429525937,0.13293225525484,0.187327469092605,-6.23134873283349,FALSE
"Wdr41",0.283375126429205,3.83882234186415,1.07479666633041,0.302793097385325,0.374071892225281,-6.23141019076843,FALSE
"2610035D17Rik",-0.287486486170033,3.46545559213107,-0.967809860476082,0.351509159931814,0.423824156662322,-6.23260341438538,FALSE
"Gm16712",-0.281485413717341,4.13623751472813,-1.17731643242996,0.261019754583837,0.330352481675478,-6.23328664136417,FALSE
"Ankrd54",0.299778059075736,3.52062859226696,0.967277986331053,0.351764633593638,0.424004379802487,-6.23334034552576,FALSE
"Fgfr1op2",0.282757204744828,6.07172002410956,1.5029213710123,0.157718804012693,0.216366923943714,-6.23342411213588,FALSE
"Gtf2b",0.271594593531934,5.37845388505363,1.41299753005287,0.182092175403067,0.244014117474184,-6.23424780429932,FALSE
"Dapk3",-0.280164020141293,3.58077174127393,-1.00463003332098,0.334144122380288,0.40616986125333,-6.23724639880322,FALSE
"Elf1",-0.222040613510317,6.87237225114829,-1.57157513069654,0.141029641139239,0.196522753721288,-6.23779018668761,FALSE
"Dhx36",0.258487027711471,5.41145686144599,1.41377626673992,0.181868289935158,0.243791273371526,-6.24039973430421,FALSE
"Sik2",-0.267423826405712,5.31014543977623,-1.40569432676267,0.184203023066344,0.24634305993493,-6.24128445867889,FALSE
"Naa60",-0.234085152393781,6.07425876747198,-1.50245546148436,0.157837586277092,0.216475345485469,-6.24142520837512,FALSE
"Wbp4",0.2794072374462,4.21892026594531,1.17558456708709,0.261686445423433,0.330986808440705,-6.24196879474418,FALSE
"Atg13",0.316850614188948,4.37799922833949,1.21256028529049,0.247737721877573,0.315840920322005,-6.24261138465922,FALSE
"Me2",0.291968724370708,3.6816538953981,1.01371373585308,0.329957132695671,0.401774286387423,-6.2426192099172,FALSE
"Tbcel",-0.347883556490394,4.04439767681636,-1.14464060030297,0.273822178600427,0.343597384104077,-6.24343663969754,FALSE
"Acbd5",0.284855687445719,4.76341777022131,1.29843681003262,0.217602900938826,0.282692953476877,-6.24399999099818,FALSE
"Gm16675",-0.30176802362686,2.72533091515957,-0.6327302193417,0.538323090704008,0.605878548907156,-6.24425887378379,FALSE
"Timp3",0.356542332527846,4.60761306194121,1.26329780379665,0.22955756482416,0.295583537517025,-6.24435060454989,FALSE
"Slc24a1",-0.286378441675731,3.59365252053143,-1.00123312261984,0.335719726027864,0.407921902828511,-6.24519139647185,FALSE
"Otud7b",0.325479461084073,5.84597293775797,1.46805976286471,0.16681896839597,0.226848843645718,-6.24535813637191,FALSE
"Pmp22",0.323531934854969,3.62888883246864,0.990776289706716,0.340603664649343,0.412915489800689,-6.24543525047094,FALSE
"Stag2",-0.232208989183831,7.06279488514322,-1.57484763602949,0.140273576234787,0.195731580969464,-6.24669361041713,FALSE
"Kdm4a",-0.247166403876498,5.15222694119779,-1.37521620144067,0.193232647059714,0.256446777783297,-6.24833694417773,FALSE
"Thada",0.269470395918307,4.40948471421113,1.21735315202185,0.245973196389711,0.313941539744366,-6.24882845078977,FALSE
"Ap1g1",-0.221539098865615,6.4745969768508,-1.53566489089116,0.149559546257947,0.206324602528639,-6.24891500910515,FALSE
"Rmnd5a",0.254030001656224,5.36917832384277,1.40042283810764,0.18573925422912,0.248024375535463,-6.24937618246849,FALSE
"Gbp3",-0.387584921529271,4.01654458188679,-1.13148172128058,0.279112120919492,0.349436145126125,-6.2498576330104,FALSE
"Exoc3",0.262604053800489,5.51515959203851,1.42178880185118,0.179577995688073,0.241246677666597,-6.24987197355551,FALSE
"Tceanc",-0.293142157647201,3.00562477891794,-0.758413412172615,0.462276940311556,0.533499065564404,-6.25086279944033,FALSE
"Yaf2",0.305253125509831,3.43351232148469,0.915360194658424,0.377338546072951,0.448811830000537,-6.25088141662822,FALSE
"Gosr1",0.250972645666692,5.68753775965108,1.44378161637275,0.17341511596803,0.234399307475338,-6.2525876791074,FALSE
"Rpl11",0.243537664629329,5.52373325172974,1.41967697504504,0.180179290058185,0.241810823765389,-6.2547873526169,FALSE
"Lars1",0.323305818076092,3.87983858085918,1.06309751484572,0.307862767705726,0.379093876449203,-6.25576882442653,FALSE
"Mtfr1",0.276002603193327,3.57289414560239,0.962745910005471,0.35394687246149,0.425928847727425,-6.25607001975843,FALSE
"Cep120",-0.243288792155867,5.590834040418,-1.43346931540722,0.176282428733696,0.237777681650576,-6.2561279984218,FALSE
"C1galt1c1",-0.275187416309783,4.11693963875562,-1.15078631987528,0.271378077670494,0.341356072541502,-6.25723226864467,FALSE
"Tbc1d17",0.287478207612042,3.81474990284911,1.04042116955838,0.317868359979918,0.389663941133826,-6.2584328655042,FALSE
"Sertad3",-0.27533238995301,3.08300112474893,-0.782279174672792,0.448629461991614,0.520300912718601,-6.25889592302325,FALSE
"Ltbr",-0.229247288538974,6.03710597302773,-1.484041483502,0.162593433642038,0.221932685401178,-6.26081378518945,FALSE
"Sod3",-0.28201284451239,3.10079694651628,-0.786145636481318,0.44644285036835,0.517915139638456,-6.26248655398497,FALSE
"Upf3a",0.272861997663247,3.85903945824645,1.05206019509582,0.312703243158182,0.383645862113788,-6.2628095685357,FALSE
"Mob1a",0.240537206912476,8.87590555679674,1.6297348404129,0.128105841035941,0.181678200370063,-6.26463049150766,FALSE
"Ssu72",-0.232538578516455,5.77460152410137,-1.45017917939113,0.171656033476551,0.232438772480096,-6.26477649850956,FALSE
"Epg5",0.274526013045178,4.71049799008404,1.27054422986007,0.227050124597385,0.293145485160495,-6.2647963328269,FALSE
"Trim24",-0.277787917646568,3.4223387334334,-0.916814041052317,0.376605249361011,0.44820618787386,-6.26484990534719,FALSE
"Ctsa",0.220924561723235,8.05650977001698,1.59992429071783,0.134595408505451,0.189370958150476,-6.2649061269056,FALSE
"ENSMUSG00000125801",-0.27095700196425,3.34443511409025,-0.885412404092508,0.392663514049779,0.464141269562386,-6.26523397953282,FALSE
"Hhex",-0.277891707970704,4.136060391966,-1.14801799489613,0.272476932555544,0.342482271470717,-6.26608090317048,FALSE
"Mtmr4",-0.300554121305249,3.62312080710438,-0.990575145586761,0.340698109502213,0.412967405457228,-6.26624881377362,FALSE
"Ilkap",0.261046011086456,5.61739826464747,1.42323114400562,0.179168285164105,0.240858054329161,-6.26690161109777,FALSE
"Lgals3",-0.213827632280491,8.81328113505156,-1.6269350217438,0.12870351718685,0.182364175964363,-6.26690814196108,FALSE
"Tmem63b",-0.291723060533805,4.23076341746393,-1.17074800826948,0.263555305325986,0.332929487226889,-6.26767632786869,FALSE
"Dhx8",0.243520139471996,6.43192733078075,1.51375494433253,0.154978192310578,0.212991846501395,-6.26769990591943,FALSE
"Zftraf1_2",0.280572410357642,3.36412263319136,0.869874563294911,0.400779576052461,0.472199795054446,-6.26825151587471,FALSE
"Foxp4",0.302307713951256,3.54962046776232,0.940391311360624,0.364851259759813,0.436248039930523,-6.26829060566738,FALSE
"Ctso",-0.262936630191085,2.95130626135981,-0.706535108701646,0.49282745742601,0.562107165584272,-6.26988866882497,FALSE
"Gps2",0.254806034524901,5.53677679457973,1.40853560433788,0.183379400868078,0.245405688682607,-6.27141809822259,FALSE
"Ranbp9",0.243280483669409,5.71088884428325,1.43185251805499,0.176735556449801,0.238228214254154,-6.27251729374245,FALSE
"Gm31763",0.28383865327954,3.45319644415034,0.90035241715955,0.384965981595607,0.456594196110431,-6.2726730554748,FALSE
"Rere",0.282088878813936,5.00546302124208,1.32051107917135,0.210353479187226,0.27492694551508,-6.2731260041563,FALSE
"Nifk",0.279381262377473,3.70947533459925,0.991600877174811,0.340216686294606,0.412508864861602,-6.27318727646936,FALSE
"Ptpn12",-0.22472355496225,8.45688825249774,-1.60926428868075,0.132532066818833,0.186928161944758,-6.27435790041402,FALSE
"Pitpnb",0.283304264994895,4.77803496815909,1.27532077449738,0.225409350576649,0.291179526015371,-6.27563795936868,FALSE
"Mthfs",-0.281806003270805,4.88652336395344,-1.30547250988954,0.215270678681068,0.280332730035128,-6.27672297304137,FALSE
"Smad5",0.31288090309708,3.50984551864299,0.912070740622149,0.379001341795029,0.450412978051722,-6.27810995417974,FALSE
"Large1",0.271690378268256,3.0017398764671,0.699532856240564,0.49704255347532,0.566349583791848,-6.27867573925137,FALSE
"Rasa1",0.253171772823921,5.09452180614987,1.33213882740507,0.206614420141266,0.27070346562891,-6.27938332586405,FALSE
"Ube3b",-0.214292098082304,6.84045006313197,-1.53979040956502,0.148557598491955,0.20509391805385,-6.27973576572283,FALSE
"Lims1",0.219175483798293,7.4213490423058,1.56461845051692,0.142648571971447,0.198295147831725,-6.28021258906679,FALSE
"Ppcdc",-0.251154108607283,5.09089924582029,-1.33940802039286,0.204304561742993,0.268336314881619,-6.2804984342456,FALSE
"ENSMUSG00000104347",-0.278983816944267,2.920900091407,-0.676327592765706,0.511164538191277,0.580209464462289,-6.28119349289075,FALSE
"Bcl7b",-0.308672033415448,3.78903178928621,-1.03231640267554,0.321501987240752,0.393575500830301,-6.28181353888904,FALSE
"Mrpl20",0.271072515467832,3.81674192026947,1.01973064872644,0.327204821876508,0.398969452067073,-6.2820110610084,FALSE
"2510039O18Rik",0.254574172893928,6.15140496519836,1.47540105436784,0.164866560799875,0.224537365747191,-6.28256500083495,FALSE
"Cd22",0.357795568160861,3.7905739633152,1.00456064508571,0.334176253346178,0.40616986125333,-6.28346636951847,FALSE
"Cacfd1",0.275398611616831,5.14667341714766,1.3361137842055,0.205348711986616,0.269442298817932,-6.28516056098635,FALSE
"Gxylt1",0.246093769511943,5.49427756161047,1.39094470137681,0.188528148663481,0.251065691004748,-6.28644879067272,FALSE
"Rpa2",-0.26706677045764,3.21987978462269,-0.80794577988046,0.434242209035478,0.50588869554155,-6.28677643935516,FALSE
"Tmem106b",0.266606920740589,3.91826228292727,1.04669781591419,0.315075177962331,0.38647675923009,-6.28760363612694,FALSE
"Gpn2",0.271476152412669,3.13335603357489,0.74999006525886,0.467155374903727,0.53726897631251,-6.28796043608504,FALSE
"Dnajc5",-0.217541648323758,7.40378886549338,-1.55697923825133,0.144444764891493,0.200200644340253,-6.29048841056705,FALSE
"Nploc4",0.251959019694297,6.23175748630696,1.47623022657909,0.16464726218508,0.224315071096839,-6.29285683090781,FALSE
"Kdsr",-0.283131772332406,4.26728543590443,-1.15648509873451,0.269126753350848,0.338790562833483,-6.29389092711202,FALSE
"LTO1",-0.283958404656587,3.71357823808133,-0.993902321219562,0.339138295387291,0.411450767834141,-6.29414100541326,FALSE
"Scd2",0.33771985523476,3.74846752338962,0.980894322307497,0.345265915708915,0.417456713844606,-6.29463017081231,FALSE
"Col1a1",-0.332188930838258,6.00066975325861,-1.45513472446521,0.170303778922437,0.230942985336771,-6.29465543954968,FALSE
"Mir155hg",0.271085590172152,3.75068110144367,0.983010919027227,0.344263487759367,0.416720820407768,-6.29594876675887,FALSE
"Map4k1",0.287251606077027,3.48703380180529,0.886399449614562,0.392151743659244,0.463869290199225,-6.29600951832207,FALSE
"Exoc2",0.267290843512157,4.51879513029998,1.20108140712739,0.25200419243979,0.320514076235027,-6.29726829383326,FALSE
"BC004004",0.276579870577971,5.01697157643461,1.30263315301398,0.216209435452177,0.28120232216183,-6.29777629068106,FALSE
"Cd79b",0.29928378399885,2.75788058050909,0.537950074696835,0.600067562882018,0.663516310028492,-6.29783194053963,FALSE
"Hnrnpll",-0.245151033993256,6.09717913987616,-1.46271539176481,0.16825254184804,0.228487580170484,-6.29881486920336,FALSE
"Mir27a",-0.27528041662273,3.51942019408705,-0.91640112200462,0.376813418580889,0.448387230201861,-6.29943704185458,FALSE
"Atp5f1e",-0.300100496343226,4.15509096248834,-1.12303910882115,0.282547003239371,0.353178206130536,-6.29950448042492,FALSE
"Gpank1",-0.306409210945117,3.93335282357848,-1.05879307200707,0.309743842468538,0.381105927368241,-6.30092565969395,FALSE
"Clec1a",0.271401291589785,3.34314050002582,0.824952867245095,0.424875752240606,0.496495182285254,-6.30096364164277,FALSE
"Zer1",-0.257478927454775,4.22899021725851,-1.13975232968266,0.275778242400931,0.345966118740387,-6.30142393017286,FALSE
"Ppm1a",-0.239252436118364,6.62751956127647,-1.50965627097015,0.156010240210655,0.214226213814838,-6.30175223177099,FALSE
"Stk35",0.251890689410968,5.07766478337892,1.30995251592593,0.213796196679845,0.278743411577373,-6.30306378724307,FALSE
"Asl",0.273810835837898,3.60986914066534,0.925132924554564,0.372428348622482,0.443991203884196,-6.30333371634048,FALSE
"Stambpl1",0.262758047778976,4.737472470403,1.24417222593913,0.23628176965563,0.303216900424293,-6.30356633566479,FALSE
"Napg",-0.259848709557946,4.73742560891361,-1.25341225585446,0.233013829856288,0.299551765844496,-6.30382356932012,FALSE
"Rnft1",0.243331211328733,4.9771760110715,1.29147939951102,0.219929195635818,0.285436983304112,-6.30390008763777,FALSE
"Cnot4",0.24711421225642,5.42189655587397,1.36563253138046,0.196146389866431,0.259548219128432,-6.30484913844911,FALSE
"Icosl",0.296077655011497,7.77290659050881,1.56094960379063,0.143508805097703,0.199179465784459,-6.30486944821493,FALSE
"Eif4enif1",0.243616032311035,5.82922286831987,1.42214445156548,0.179476897539101,0.241151357123414,-6.30527230378798,FALSE
